sas_19870127DFP,"co,dfait"
sas_19930907EP,"co,dfait"
sas_19641008AEP,"co,dfait"
b3325180,"co,dfait"
sas_19870529AFP,"co,dfait"
sas_19771108FS,"co,dfait"
sas_19881018FS,"co,dfait"
b4018941,"co,dfait"
sas_19531216EP,"co,dfait"
b163012x,"co,dfait"
sas_19931005ESt,"co,dfait"
b3542622,"co,dfait"
b3763298,"co,dfait"
sas_19620315FP,"co,dfait"
b4266298F,"co,dfait"
sas_19811013AEP,"co,dfait"
b3177932,"co,dfait"
sas_19800731EP,"co,dfait"
sas_19510526ES,"co,dfait"
sas_19850924EP,"co,dfait"
b3208540,"co,dfait"
sas_19751106BES,"co,dfait"
b2438434F_029,"co,dfait"
b2320836,"co,dfait"
b160336xF,"co,dfait"
b2322973,"co,dfait"
sas_19480203EP,"co,dfait"
sas_19800707ESt,"co,dfait"
sas_19921125FP,"co,dfait"
b3007443,"co,dfait"
sas_19820722ES,"co,dfait"
b3697174F,"co,dfait"
sas_19900717CEP,"co,dfait"
sas_19621011ES,"co,dfait"
sas_19621116BEP,"co,dfait"
b2509234F_001,"co,dfait"
b428172x,"co,dfait"
sas_19630919ES,"co,dfait"
sas_19621221FP,"co,dfait"
sas_19880728ES,"co,dfait"
sas_19851211FS,"co,dfait"
sas_19851107FS,"co,dfait"
b3463333E_052,"co,dfait"
sas_19761203FSt,"co,dfait"
b2558658E,"co,dfait"
sas_19610609EP,"co,dfait"
sas_19860225FP,"co,dfait"
b3497756,"co,dfait"
sas_19891206FSt,"co,dfait"
sas_19941110FP,"co,dfait"
b2313194,"co,dfait"
sas_19890807FS,"co,dfait"
sas_19950308BFP,"co,dfait"
sas_19851204AEP,"co,dfait"
b2617845,"co,dfait"
b2418666,"co,dfait"
sas_19650520EP,"co,dfait"
b1926949E_087,"co,dfait"
b4232185F,"co,dfait"
sas_19731205AFP,"co,dfait"
sas_19911223BFSt,"co,dfait"
sas_19841228BEP,"co,dfait"
b1603462E_001,"co,dfait"
sas_19860908FSt,"co,dfait"
sas_19700424BP,"co,dfait"
sas_19880414BFP,"co,dfait"
b2408454E,"co,dfait"
sas_19910208ESt,"co,dfait"
b3168724,"co,dfait"
sas_19530414CEP,"co,dfait"
sas_19930211EP,"co,dfait"
b3541526F,"co,dfait"
b2367026,"co,dfait"
b3050889,"co,dfait"
sas_19920521FSt,"co,dfait"
